file,column,dtype,rows,null_count,null_percent,non_null_count
data/processed/london_sampled.parquet,haversine_distance_km,DOUBLE,1000000,0,0.0,1000000
data/processed/london_sampled.parquet,hour,INTEGER,1000000,0,0.0,1000000
data/processed/london_sampled.parquet,hour_cos,DOUBLE,1000000,0,0.0,1000000
data/processed/london_sampled.parquet,hour_sin,DOUBLE,1000000,0,0.0,1000000
data/processed/london_sampled.parquet,is_weekend,BIGINT,1000000,0,0.0,1000000
data/processed/london_sampled.parquet,member_casual,VARCHAR,1000000,0,0.0,1000000
data/processed/london_sampled.parquet,month,INTEGER,1000000,0,0.0,1000000
data/processed/london_sampled.parquet,part_of_day,VARCHAR,1000000,0,0.0,1000000
data/processed/london_sampled.parquet,rideable_type,VARCHAR,1000000,0,0.0,1000000
data/processed/london_sampled.parquet,same_station,BIGINT,1000000,0,0.0,1000000
data/processed/london_sampled.parquet,started_at,TIMESTAMP,1000000,0,0.0,1000000
data/processed/london_sampled.parquet,trip_duration,DOUBLE,1000000,0,0.0,1000000
data/processed/london_sampled_with_weather.parquet,bearing_cos,DOUBLE,1000000,0,0.0,1000000
data/processed/london_sampled_with_weather.parquet,bearing_sin,DOUBLE,1000000,0,0.0,1000000
data/processed/london_sampled_with_weather.parquet,city,VARCHAR,1000000,0,0.0,1000000
data/processed/london_sampled_with_weather.parquet,day_of_week,INTEGER,1000000,0,0.0,1000000
data/processed/london_sampled_with_weather.parquet,haversine_distance_km,DOUBLE,1000000,0,0.0,1000000
data/processed/london_sampled_with_weather.parquet,hour,INTEGER,1000000,0,0.0,1000000
data/processed/london_sampled_with_weather.parquet,hour_cos,DOUBLE,1000000,0,0.0,1000000
data/processed/london_sampled_with_weather.parquet,hour_sin,DOUBLE,1000000,0,0.0,1000000
data/processed/london_sampled_with_weather.parquet,is_weekend,BIGINT,1000000,0,0.0,1000000
data/processed/london_sampled_with_weather.parquet,member_casual,VARCHAR,1000000,0,0.0,1000000
data/processed/london_sampled_with_weather.parquet,month,INTEGER,1000000,0,0.0,1000000
data/processed/london_sampled_with_weather.parquet,part_of_day,VARCHAR,1000000,0,0.0,1000000
data/processed/london_sampled_with_weather.parquet,precipitation_mm,DOUBLE,1000000,0,0.0,1000000
data/processed/london_sampled_with_weather.parquet,rain_flag,BIGINT,1000000,0,0.0,1000000
data/processed/london_sampled_with_weather.parquet,rideable_type,VARCHAR,1000000,0,0.0,1000000
data/processed/london_sampled_with_weather.parquet,same_station,BIGINT,1000000,0,0.0,1000000
data/processed/london_sampled_with_weather.parquet,snow_flag,BIGINT,1000000,0,0.0,1000000
data/processed/london_sampled_with_weather.parquet,snow_mm,USMALLINT,1000000,0,0.0,1000000
data/processed/london_sampled_with_weather.parquet,started_at,TIMESTAMP,1000000,0,0.0,1000000
data/processed/london_sampled_with_weather.parquet,temperature_c,DOUBLE,1000000,0,0.0,1000000
data/processed/london_sampled_with_weather.parquet,trip_duration,DOUBLE,1000000,0,0.0,1000000
data/processed/london_sampled_with_weather.parquet,wind_speed_kph,DOUBLE,1000000,0,0.0,1000000
data/processed/london_test.parquet,bearing_cos,DOUBLE,200000,0,0.0,200000
data/processed/london_test.parquet,bearing_sin,DOUBLE,200000,0,0.0,200000
data/processed/london_test.parquet,city,VARCHAR,200000,0,0.0,200000
data/processed/london_test.parquet,day_of_week,INTEGER,200000,0,0.0,200000
data/processed/london_test.parquet,haversine_distance_km,DOUBLE,200000,0,0.0,200000
data/processed/london_test.parquet,hour,INTEGER,200000,0,0.0,200000
data/processed/london_test.parquet,hour_cos,DOUBLE,200000,0,0.0,200000
data/processed/london_test.parquet,hour_sin,DOUBLE,200000,0,0.0,200000
data/processed/london_test.parquet,is_weekend,BIGINT,200000,0,0.0,200000
data/processed/london_test.parquet,member_casual,VARCHAR,200000,0,0.0,200000
data/processed/london_test.parquet,month,INTEGER,200000,0,0.0,200000
data/processed/london_test.parquet,part_of_day,VARCHAR,200000,0,0.0,200000
data/processed/london_test.parquet,precipitation_mm,DOUBLE,200000,0,0.0,200000
data/processed/london_test.parquet,rain_flag,BIGINT,200000,0,0.0,200000
data/processed/london_test.parquet,rideable_type,VARCHAR,200000,0,0.0,200000
data/processed/london_test.parquet,same_station,BIGINT,200000,0,0.0,200000
data/processed/london_test.parquet,snow_flag,BIGINT,200000,0,0.0,200000
data/processed/london_test.parquet,snow_mm,USMALLINT,200000,0,0.0,200000
data/processed/london_test.parquet,started_at,TIMESTAMP,200000,0,0.0,200000
data/processed/london_test.parquet,temperature_c,DOUBLE,200000,0,0.0,200000
data/processed/london_test.parquet,trip_duration,DOUBLE,200000,0,0.0,200000
data/processed/london_test.parquet,wind_speed_kph,DOUBLE,200000,0,0.0,200000
data/processed/london_train.parquet,bearing_cos,DOUBLE,800000,0,0.0,800000
data/processed/london_train.parquet,bearing_sin,DOUBLE,800000,0,0.0,800000
data/processed/london_train.parquet,city,VARCHAR,800000,0,0.0,800000
data/processed/london_train.parquet,day_of_week,INTEGER,800000,0,0.0,800000
data/processed/london_train.parquet,haversine_distance_km,DOUBLE,800000,0,0.0,800000
data/processed/london_train.parquet,hour,INTEGER,800000,0,0.0,800000
data/processed/london_train.parquet,hour_cos,DOUBLE,800000,0,0.0,800000
data/processed/london_train.parquet,hour_sin,DOUBLE,800000,0,0.0,800000
data/processed/london_train.parquet,is_weekend,BIGINT,800000,0,0.0,800000
data/processed/london_train.parquet,member_casual,VARCHAR,800000,0,0.0,800000
data/processed/london_train.parquet,month,INTEGER,800000,0,0.0,800000
data/processed/london_train.parquet,part_of_day,VARCHAR,800000,0,0.0,800000
data/processed/london_train.parquet,precipitation_mm,DOUBLE,800000,0,0.0,800000
data/processed/london_train.parquet,rain_flag,BIGINT,800000,0,0.0,800000
data/processed/london_train.parquet,rideable_type,VARCHAR,800000,0,0.0,800000
data/processed/london_train.parquet,same_station,BIGINT,800000,0,0.0,800000
data/processed/london_train.parquet,snow_flag,BIGINT,800000,0,0.0,800000
data/processed/london_train.parquet,snow_mm,USMALLINT,800000,0,0.0,800000
data/processed/london_train.parquet,started_at,TIMESTAMP,800000,0,0.0,800000
data/processed/london_train.parquet,temperature_c,DOUBLE,800000,0,0.0,800000
data/processed/london_train.parquet,trip_duration,DOUBLE,800000,0,0.0,800000
data/processed/london_train.parquet,wind_speed_kph,DOUBLE,800000,0,0.0,800000
data/processed/nyc_featured.parquet,bearing,DOUBLE,45623939,0,0.0,45623939
data/processed/nyc_featured.parquet,bearing_cos,DOUBLE,45623939,0,0.0,45623939
data/processed/nyc_featured.parquet,bearing_sin,DOUBLE,45623939,0,0.0,45623939
data/processed/nyc_featured.parquet,city,VARCHAR,45623939,0,0.0,45623939
data/processed/nyc_featured.parquet,day_of_week,INTEGER,45623939,0,0.0,45623939
data/processed/nyc_featured.parquet,delta_lat,DOUBLE,45623939,0,0.0,45623939
data/processed/nyc_featured.parquet,delta_lng,DOUBLE,45623939,0,0.0,45623939
data/processed/nyc_featured.parquet,end_lat,DOUBLE,45623939,0,0.0,45623939
data/processed/nyc_featured.parquet,end_lng,DOUBLE,45623939,0,0.0,45623939
data/processed/nyc_featured.parquet,ended_at,TIMESTAMP,45623939,0,0.0,45623939
data/processed/nyc_featured.parquet,haversine_distance_km,DOUBLE,45623939,0,0.0,45623939
data/processed/nyc_featured.parquet,hour,INTEGER,45623939,0,0.0,45623939
data/processed/nyc_featured.parquet,hour_cos,DOUBLE,45623939,0,0.0,45623939
data/processed/nyc_featured.parquet,hour_sin,DOUBLE,45623939,0,0.0,45623939
data/processed/nyc_featured.parquet,is_weekend,INTEGER,45623939,0,0.0,45623939
data/processed/nyc_featured.parquet,member_casual,VARCHAR,45623939,0,0.0,45623939
data/processed/nyc_featured.parquet,month,INTEGER,45623939,0,0.0,45623939
data/processed/nyc_featured.parquet,part_of_day,VARCHAR,45623939,0,0.0,45623939
data/processed/nyc_featured.parquet,rideable_type,VARCHAR,45623939,0,0.0,45623939
data/processed/nyc_featured.parquet,same_station,INTEGER,45623939,0,0.0,45623939
data/processed/nyc_featured.parquet,start_lat,DOUBLE,45623939,0,0.0,45623939
data/processed/nyc_featured.parquet,start_lng,DOUBLE,45623939,0,0.0,45623939
data/processed/nyc_featured.parquet,started_at,TIMESTAMP,45623939,0,0.0,45623939
data/processed/nyc_featured.parquet,trip_duration,DOUBLE,45623939,0,0.0,45623939
data/processed/nyc_filtered.parquet,bearing_cos,DOUBLE,45462798,0,0.0,45462798
data/processed/nyc_filtered.parquet,bearing_sin,DOUBLE,45462798,0,0.0,45462798
data/processed/nyc_filtered.parquet,city,VARCHAR,45462798,0,0.0,45462798
data/processed/nyc_filtered.parquet,day_of_week,INTEGER,45462798,0,0.0,45462798
data/processed/nyc_filtered.parquet,haversine_distance_km,DOUBLE,45462798,0,0.0,45462798
data/processed/nyc_filtered.parquet,hour,INTEGER,45462798,0,0.0,45462798
data/processed/nyc_filtered.parquet,hour_cos,DOUBLE,45462798,0,0.0,45462798
data/processed/nyc_filtered.parquet,hour_sin,DOUBLE,45462798,0,0.0,45462798
data/processed/nyc_filtered.parquet,is_weekend,INTEGER,45462798,0,0.0,45462798
data/processed/nyc_filtered.parquet,member_casual,VARCHAR,45462798,0,0.0,45462798
data/processed/nyc_filtered.parquet,month,INTEGER,45462798,0,0.0,45462798
data/processed/nyc_filtered.parquet,part_of_day,VARCHAR,45462798,0,0.0,45462798
data/processed/nyc_filtered.parquet,rideable_type,VARCHAR,45462798,0,0.0,45462798
data/processed/nyc_filtered.parquet,same_station,INTEGER,45462798,0,0.0,45462798
data/processed/nyc_filtered.parquet,started_at,TIMESTAMP,45462798,0,0.0,45462798
data/processed/nyc_filtered.parquet,trip_duration,DOUBLE,45462798,0,0.0,45462798
data/processed/nyc_sampled.parquet,bearing_cos,DOUBLE,1000000,0,0.0,1000000
data/processed/nyc_sampled.parquet,bearing_sin,DOUBLE,1000000,0,0.0,1000000
data/processed/nyc_sampled.parquet,city,VARCHAR,1000000,0,0.0,1000000
data/processed/nyc_sampled.parquet,day_of_week,INTEGER,1000000,0,0.0,1000000
data/processed/nyc_sampled.parquet,haversine_distance_km,DOUBLE,1000000,0,0.0,1000000
data/processed/nyc_sampled.parquet,hour,INTEGER,1000000,0,0.0,1000000
data/processed/nyc_sampled.parquet,hour_cos,DOUBLE,1000000,0,0.0,1000000
data/processed/nyc_sampled.parquet,hour_sin,DOUBLE,1000000,0,0.0,1000000
data/processed/nyc_sampled.parquet,is_weekend,INTEGER,1000000,0,0.0,1000000
data/processed/nyc_sampled.parquet,member_casual,VARCHAR,1000000,0,0.0,1000000
data/processed/nyc_sampled.parquet,month,INTEGER,1000000,0,0.0,1000000
data/processed/nyc_sampled.parquet,part_of_day,VARCHAR,1000000,0,0.0,1000000
data/processed/nyc_sampled.parquet,rideable_type,VARCHAR,1000000,0,0.0,1000000
data/processed/nyc_sampled.parquet,same_station,INTEGER,1000000,0,0.0,1000000
data/processed/nyc_sampled.parquet,started_at,TIMESTAMP,1000000,0,0.0,1000000
data/processed/nyc_sampled.parquet,trip_duration,DOUBLE,1000000,0,0.0,1000000
data/processed/nyc_sampled_with_weather.parquet,bearing_cos,DOUBLE,1000000,0,0.0,1000000
data/processed/nyc_sampled_with_weather.parquet,bearing_sin,DOUBLE,1000000,0,0.0,1000000
data/processed/nyc_sampled_with_weather.parquet,city,VARCHAR,1000000,0,0.0,1000000
data/processed/nyc_sampled_with_weather.parquet,day_of_week,INTEGER,1000000,0,0.0,1000000
data/processed/nyc_sampled_with_weather.parquet,haversine_distance_km,DOUBLE,1000000,0,0.0,1000000
data/processed/nyc_sampled_with_weather.parquet,hour,INTEGER,1000000,0,0.0,1000000
data/processed/nyc_sampled_with_weather.parquet,hour_cos,DOUBLE,1000000,0,0.0,1000000
data/processed/nyc_sampled_with_weather.parquet,hour_sin,DOUBLE,1000000,0,0.0,1000000
data/processed/nyc_sampled_with_weather.parquet,is_weekend,INTEGER,1000000,0,0.0,1000000
data/processed/nyc_sampled_with_weather.parquet,member_casual,VARCHAR,1000000,0,0.0,1000000
data/processed/nyc_sampled_with_weather.parquet,month,INTEGER,1000000,0,0.0,1000000
data/processed/nyc_sampled_with_weather.parquet,part_of_day,VARCHAR,1000000,0,0.0,1000000
data/processed/nyc_sampled_with_weather.parquet,precipitation_mm,DOUBLE,1000000,0,0.0,1000000
data/processed/nyc_sampled_with_weather.parquet,rain_flag,BIGINT,1000000,0,0.0,1000000
data/processed/nyc_sampled_with_weather.parquet,rideable_type,VARCHAR,1000000,0,0.0,1000000
data/processed/nyc_sampled_with_weather.parquet,same_station,INTEGER,1000000,0,0.0,1000000
data/processed/nyc_sampled_with_weather.parquet,snow_flag,BIGINT,1000000,0,0.0,1000000
data/processed/nyc_sampled_with_weather.parquet,snow_mm,USMALLINT,1000000,0,0.0,1000000
data/processed/nyc_sampled_with_weather.parquet,started_at,TIMESTAMP,1000000,0,0.0,1000000
data/processed/nyc_sampled_with_weather.parquet,temperature_c,DOUBLE,1000000,0,0.0,1000000
data/processed/nyc_sampled_with_weather.parquet,trip_duration,DOUBLE,1000000,0,0.0,1000000
data/processed/nyc_sampled_with_weather.parquet,wind_speed_kph,DOUBLE,1000000,0,0.0,1000000
data/raw/chicago/202501-divvy-tripdata.parquet,ended_at,TIMESTAMP,138689,0,0.0,138689
data/raw/chicago/202501-divvy-tripdata.parquet,member_casual,VARCHAR,138689,0,0.0,138689
data/raw/chicago/202501-divvy-tripdata.parquet,ride_id,VARCHAR,138689,0,0.0,138689
data/raw/chicago/202501-divvy-tripdata.parquet,rideable_type,VARCHAR,138689,0,0.0,138689
data/raw/chicago/202501-divvy-tripdata.parquet,start_lat,DOUBLE,138689,0,0.0,138689
data/raw/chicago/202501-divvy-tripdata.parquet,start_lng,DOUBLE,138689,0,0.0,138689
data/raw/chicago/202501-divvy-tripdata.parquet,started_at,TIMESTAMP,138689,0,0.0,138689
data/raw/chicago/202502-divvy-tripdata.parquet,ended_at,TIMESTAMP,151880,0,0.0,151880
data/raw/chicago/202502-divvy-tripdata.parquet,member_casual,VARCHAR,151880,0,0.0,151880
data/raw/chicago/202502-divvy-tripdata.parquet,ride_id,VARCHAR,151880,0,0.0,151880
data/raw/chicago/202502-divvy-tripdata.parquet,rideable_type,VARCHAR,151880,0,0.0,151880
data/raw/chicago/202502-divvy-tripdata.parquet,start_lat,DOUBLE,151880,0,0.0,151880
data/raw/chicago/202502-divvy-tripdata.parquet,start_lng,DOUBLE,151880,0,0.0,151880
data/raw/chicago/202502-divvy-tripdata.parquet,started_at,TIMESTAMP,151880,0,0.0,151880
data/raw/chicago/202503-divvy-tripdata.parquet,ended_at,TIMESTAMP,298155,0,0.0,298155
data/raw/chicago/202503-divvy-tripdata.parquet,member_casual,VARCHAR,298155,0,0.0,298155
data/raw/chicago/202503-divvy-tripdata.parquet,ride_id,VARCHAR,298155,0,0.0,298155
data/raw/chicago/202503-divvy-tripdata.parquet,rideable_type,VARCHAR,298155,0,0.0,298155
data/raw/chicago/202503-divvy-tripdata.parquet,start_lat,DOUBLE,298155,0,0.0,298155
data/raw/chicago/202503-divvy-tripdata.parquet,start_lng,DOUBLE,298155,0,0.0,298155
data/raw/chicago/202503-divvy-tripdata.parquet,started_at,TIMESTAMP,298155,0,0.0,298155
data/raw/chicago/202504-divvy-tripdata.parquet,ended_at,TIMESTAMP,371341,0,0.0,371341
data/raw/chicago/202504-divvy-tripdata.parquet,member_casual,VARCHAR,371341,0,0.0,371341
data/raw/chicago/202504-divvy-tripdata.parquet,ride_id,VARCHAR,371341,0,0.0,371341
data/raw/chicago/202504-divvy-tripdata.parquet,rideable_type,VARCHAR,371341,0,0.0,371341
data/raw/chicago/202504-divvy-tripdata.parquet,start_lat,DOUBLE,371341,0,0.0,371341
data/raw/chicago/202504-divvy-tripdata.parquet,start_lng,DOUBLE,371341,0,0.0,371341
data/raw/chicago/202504-divvy-tripdata.parquet,started_at,TIMESTAMP,371341,0,0.0,371341
data/raw/chicago/202505-divvy-tripdata.parquet,ended_at,TIMESTAMP,502456,0,0.0,502456
data/raw/chicago/202505-divvy-tripdata.parquet,member_casual,VARCHAR,502456,0,0.0,502456
data/raw/chicago/202505-divvy-tripdata.parquet,ride_id,VARCHAR,502456,0,0.0,502456
data/raw/chicago/202505-divvy-tripdata.parquet,rideable_type,VARCHAR,502456,0,0.0,502456
data/raw/chicago/202505-divvy-tripdata.parquet,start_lat,DOUBLE,502456,0,0.0,502456
data/raw/chicago/202505-divvy-tripdata.parquet,start_lng,DOUBLE,502456,0,0.0,502456
data/raw/chicago/202505-divvy-tripdata.parquet,started_at,TIMESTAMP,502456,0,0.0,502456
data/raw/chicago/202506-divvy-tripdata.parquet,ended_at,TIMESTAMP,678904,0,0.0,678904
data/raw/chicago/202506-divvy-tripdata.parquet,member_casual,VARCHAR,678904,0,0.0,678904
data/raw/chicago/202506-divvy-tripdata.parquet,ride_id,VARCHAR,678904,0,0.0,678904
data/raw/chicago/202506-divvy-tripdata.parquet,rideable_type,VARCHAR,678904,0,0.0,678904
data/raw/chicago/202506-divvy-tripdata.parquet,start_lat,DOUBLE,678904,0,0.0,678904
data/raw/chicago/202506-divvy-tripdata.parquet,start_lng,DOUBLE,678904,0,0.0,678904
data/raw/chicago/202506-divvy-tripdata.parquet,started_at,TIMESTAMP,678904,0,0.0,678904
data/raw/chicago/202507-divvy-tripdata.parquet,ended_at,TIMESTAMP,763432,0,0.0,763432
data/raw/chicago/202507-divvy-tripdata.parquet,member_casual,VARCHAR,763432,0,0.0,763432
data/raw/chicago/202507-divvy-tripdata.parquet,ride_id,VARCHAR,763432,0,0.0,763432
data/raw/chicago/202507-divvy-tripdata.parquet,rideable_type,VARCHAR,763432,0,0.0,763432
data/raw/chicago/202507-divvy-tripdata.parquet,start_lat,DOUBLE,763432,0,0.0,763432
data/raw/chicago/202507-divvy-tripdata.parquet,start_lng,DOUBLE,763432,0,0.0,763432
data/raw/chicago/202507-divvy-tripdata.parquet,started_at,TIMESTAMP,763432,0,0.0,763432
data/raw/chicago/202508-divvy-tripdata.parquet,ended_at,TIMESTAMP,790177,0,0.0,790177
data/raw/chicago/202508-divvy-tripdata.parquet,member_casual,VARCHAR,790177,0,0.0,790177
data/raw/chicago/202508-divvy-tripdata.parquet,ride_id,VARCHAR,790177,0,0.0,790177
data/raw/chicago/202508-divvy-tripdata.parquet,rideable_type,VARCHAR,790177,0,0.0,790177
data/raw/chicago/202508-divvy-tripdata.parquet,start_lat,DOUBLE,790177,0,0.0,790177
data/raw/chicago/202508-divvy-tripdata.parquet,start_lng,DOUBLE,790177,0,0.0,790177
data/raw/chicago/202508-divvy-tripdata.parquet,started_at,TIMESTAMP,790177,0,0.0,790177
data/raw/chicago/202509-divvy-tripdata.parquet,ended_at,TIMESTAMP,714759,0,0.0,714759
data/raw/chicago/202509-divvy-tripdata.parquet,member_casual,VARCHAR,714759,0,0.0,714759
data/raw/chicago/202509-divvy-tripdata.parquet,ride_id,VARCHAR,714759,0,0.0,714759
data/raw/chicago/202509-divvy-tripdata.parquet,rideable_type,VARCHAR,714759,0,0.0,714759
data/raw/chicago/202509-divvy-tripdata.parquet,start_lat,DOUBLE,714759,0,0.0,714759
data/raw/chicago/202509-divvy-tripdata.parquet,start_lng,DOUBLE,714759,0,0.0,714759
data/raw/chicago/202509-divvy-tripdata.parquet,started_at,TIMESTAMP,714759,0,0.0,714759
data/raw/chicago/202510-divvy-tripdata.parquet,ended_at,TIMESTAMP,646039,0,0.0,646039
data/raw/chicago/202510-divvy-tripdata.parquet,member_casual,VARCHAR,646039,0,0.0,646039
data/raw/chicago/202510-divvy-tripdata.parquet,ride_id,VARCHAR,646039,0,0.0,646039
data/raw/chicago/202510-divvy-tripdata.parquet,rideable_type,VARCHAR,646039,0,0.0,646039
data/raw/chicago/202510-divvy-tripdata.parquet,start_lat,DOUBLE,646039,0,0.0,646039
data/raw/chicago/202510-divvy-tripdata.parquet,start_lng,DOUBLE,646039,0,0.0,646039
data/raw/chicago/202510-divvy-tripdata.parquet,started_at,TIMESTAMP,646039,0,0.0,646039
data/raw/chicago/202511-divvy-tripdata.parquet,ended_at,TIMESTAMP,356628,0,0.0,356628
data/raw/chicago/202511-divvy-tripdata.parquet,member_casual,VARCHAR,356628,0,0.0,356628
data/raw/chicago/202511-divvy-tripdata.parquet,ride_id,VARCHAR,356628,0,0.0,356628
data/raw/chicago/202511-divvy-tripdata.parquet,rideable_type,VARCHAR,356628,0,0.0,356628
data/raw/chicago/202511-divvy-tripdata.parquet,start_lat,DOUBLE,356628,0,0.0,356628
data/raw/chicago/202511-divvy-tripdata.parquet,start_lng,DOUBLE,356628,0,0.0,356628
data/raw/chicago/202511-divvy-tripdata.parquet,started_at,TIMESTAMP,356628,0,0.0,356628
data/raw/chicago/202512-divvy-tripdata.parquet,ended_at,TIMESTAMP,140534,0,0.0,140534
data/raw/chicago/202512-divvy-tripdata.parquet,member_casual,VARCHAR,140534,0,0.0,140534
data/raw/chicago/202512-divvy-tripdata.parquet,ride_id,VARCHAR,140534,0,0.0,140534
data/raw/chicago/202512-divvy-tripdata.parquet,rideable_type,VARCHAR,140534,0,0.0,140534
data/raw/chicago/202512-divvy-tripdata.parquet,start_lat,DOUBLE,140534,0,0.0,140534
data/raw/chicago/202512-divvy-tripdata.parquet,start_lng,DOUBLE,140534,0,0.0,140534
data/raw/chicago/202512-divvy-tripdata.parquet,started_at,TIMESTAMP,140534,0,0.0,140534
data/raw/london/london.parquet,Bike model,VARCHAR,9068241,0,0.0,9068241
data/raw/london/london.parquet,Bike number,VARCHAR,9068241,0,0.0,9068241
data/raw/london/london.parquet,End date,VARCHAR,9068241,0,0.0,9068241
data/raw/london/london.parquet,End station,VARCHAR,9068241,0,0.0,9068241
data/raw/london/london.parquet,End station number,VARCHAR,9068241,0,0.0,9068241
data/raw/london/london.parquet,Number,VARCHAR,9068241,0,0.0,9068241
data/raw/london/london.parquet,Start date,VARCHAR,9068241,0,0.0,9068241
data/raw/london/london.parquet,Start station,VARCHAR,9068241,0,0.0,9068241
data/raw/london/london.parquet,Start station number,VARCHAR,9068241,0,0.0,9068241
data/raw/london/london.parquet,Total duration,VARCHAR,9068241,0,0.0,9068241
data/raw/london/london.parquet,Total duration (ms),VARCHAR,9068241,0,0.0,9068241
data/raw/nyc/202501-citibike-tripdata_1.parquet,ended_at,TIMESTAMP,1000000,0,0.0,1000000
data/raw/nyc/202501-citibike-tripdata_1.parquet,member_casual,VARCHAR,1000000,0,0.0,1000000
data/raw/nyc/202501-citibike-tripdata_1.parquet,ride_id,VARCHAR,1000000,0,0.0,1000000
data/raw/nyc/202501-citibike-tripdata_1.parquet,rideable_type,VARCHAR,1000000,0,0.0,1000000
data/raw/nyc/202501-citibike-tripdata_1.parquet,started_at,TIMESTAMP,1000000,0,0.0,1000000
data/raw/nyc/202501-citibike-tripdata_2.parquet,ended_at,VARCHAR,1000000,0,0.0,1000000
data/raw/nyc/202501-citibike-tripdata_2.parquet,member_casual,VARCHAR,1000000,0,0.0,1000000
data/raw/nyc/202501-citibike-tripdata_2.parquet,ride_id,VARCHAR,1000000,0,0.0,1000000
data/raw/nyc/202501-citibike-tripdata_2.parquet,rideable_type,VARCHAR,1000000,0,0.0,1000000
data/raw/nyc/202501-citibike-tripdata_2.parquet,started_at,VARCHAR,1000000,0,0.0,1000000
data/raw/nyc/202501-citibike-tripdata_3.parquet,ended_at,VARCHAR,124475,0,0.0,124475
data/raw/nyc/202501-citibike-tripdata_3.parquet,member_casual,VARCHAR,124475,0,0.0,124475
data/raw/nyc/202501-citibike-tripdata_3.parquet,ride_id,VARCHAR,124475,0,0.0,124475
data/raw/nyc/202501-citibike-tripdata_3.parquet,rideable_type,VARCHAR,124475,0,0.0,124475
data/raw/nyc/202501-citibike-tripdata_3.parquet,started_at,VARCHAR,124475,0,0.0,124475
data/raw/nyc/202502-citibike-tripdata_1.parquet,ended_at,VARCHAR,1000000,0,0.0,1000000
data/raw/nyc/202502-citibike-tripdata_1.parquet,member_casual,VARCHAR,1000000,0,0.0,1000000
data/raw/nyc/202502-citibike-tripdata_1.parquet,ride_id,VARCHAR,1000000,0,0.0,1000000
data/raw/nyc/202502-citibike-tripdata_1.parquet,rideable_type,VARCHAR,1000000,0,0.0,1000000
data/raw/nyc/202502-citibike-tripdata_1.parquet,started_at,VARCHAR,1000000,0,0.0,1000000
data/raw/nyc/202502-citibike-tripdata_2.parquet,ended_at,VARCHAR,1000000,0,0.0,1000000
data/raw/nyc/202502-citibike-tripdata_2.parquet,member_casual,VARCHAR,1000000,0,0.0,1000000
data/raw/nyc/202502-citibike-tripdata_2.parquet,ride_id,VARCHAR,1000000,0,0.0,1000000
data/raw/nyc/202502-citibike-tripdata_2.parquet,rideable_type,VARCHAR,1000000,0,0.0,1000000
data/raw/nyc/202502-citibike-tripdata_2.parquet,started_at,VARCHAR,1000000,0,0.0,1000000
data/raw/nyc/202502-citibike-tripdata_3.parquet,ended_at,VARCHAR,31257,0,0.0,31257
data/raw/nyc/202502-citibike-tripdata_3.parquet,member_casual,VARCHAR,31257,0,0.0,31257
data/raw/nyc/202502-citibike-tripdata_3.parquet,ride_id,VARCHAR,31257,0,0.0,31257
data/raw/nyc/202502-citibike-tripdata_3.parquet,rideable_type,VARCHAR,31257,0,0.0,31257
data/raw/nyc/202502-citibike-tripdata_3.parquet,started_at,VARCHAR,31257,0,0.0,31257
data/raw/nyc/202503-citibike-tripdata_1.parquet,ended_at,VARCHAR,1000000,0,0.0,1000000
data/raw/nyc/202503-citibike-tripdata_1.parquet,member_casual,VARCHAR,1000000,0,0.0,1000000
data/raw/nyc/202503-citibike-tripdata_1.parquet,ride_id,VARCHAR,1000000,0,0.0,1000000
data/raw/nyc/202503-citibike-tripdata_1.parquet,rideable_type,VARCHAR,1000000,0,0.0,1000000
data/raw/nyc/202503-citibike-tripdata_1.parquet,started_at,VARCHAR,1000000,0,0.0,1000000
data/raw/nyc/202503-citibike-tripdata_2.parquet,ended_at,VARCHAR,1000000,0,0.0,1000000
data/raw/nyc/202503-citibike-tripdata_2.parquet,member_casual,VARCHAR,1000000,0,0.0,1000000
data/raw/nyc/202503-citibike-tripdata_2.parquet,ride_id,VARCHAR,1000000,0,0.0,1000000
data/raw/nyc/202503-citibike-tripdata_2.parquet,rideable_type,VARCHAR,1000000,0,0.0,1000000
data/raw/nyc/202503-citibike-tripdata_2.parquet,started_at,VARCHAR,1000000,0,0.0,1000000
data/raw/nyc/202503-citibike-tripdata_3.parquet,end_station_name,VARCHAR,1000000,0,0.0,1000000
data/raw/nyc/202503-citibike-tripdata_3.parquet,ended_at,VARCHAR,1000000,0,0.0,1000000
data/raw/nyc/202503-citibike-tripdata_3.parquet,member_casual,VARCHAR,1000000,0,0.0,1000000
data/raw/nyc/202503-citibike-tripdata_3.parquet,ride_id,VARCHAR,1000000,0,0.0,1000000
data/raw/nyc/202503-citibike-tripdata_3.parquet,rideable_type,VARCHAR,1000000,0,0.0,1000000
data/raw/nyc/202503-citibike-tripdata_3.parquet,started_at,VARCHAR,1000000,0,0.0,1000000
data/raw/nyc/202503-citibike-tripdata_4.parquet,end_station_name,VARCHAR,168271,0,0.0,168271
data/raw/nyc/202503-citibike-tripdata_4.parquet,ended_at,VARCHAR,168271,0,0.0,168271
data/raw/nyc/202503-citibike-tripdata_4.parquet,member_casual,VARCHAR,168271,0,0.0,168271
data/raw/nyc/202503-citibike-tripdata_4.parquet,ride_id,VARCHAR,168271,0,0.0,168271
data/raw/nyc/202503-citibike-tripdata_4.parquet,rideable_type,VARCHAR,168271,0,0.0,168271
data/raw/nyc/202503-citibike-tripdata_4.parquet,started_at,VARCHAR,168271,0,0.0,168271
